q,q_ind_npass,v,gv,sp,diff
25.302020202020206,51,-172.36494597839135,1.0987218699613115,0.24151170424380808,0.8572101657175034
25.302020202020206,51,-172.22088835534214,1.098990589637993,0.24311856427915698,0.855872025358836
25.302020202020206,51,-172.0768307322929,1.099255716234732,0.24475766671458454,0.8544980495201475
25.302020202020206,51,-171.9327731092437,1.0995167703160016,0.24642912236517772,0.8530876479508238
25.302020202020206,51,-171.7887154861945,1.0997732636761839,0.248133042963587,0.8516402207125968
25.302020202020206,51,-171.64465786314526,1.1000246993535132,0.24986954109544535,0.8501551582580679
25.302020202020206,51,-171.50060024009605,1.100270571645291,0.2516387301333045,0.8486318415119865
25.302020202020206,51,-171.3565426170468,1.1005103661245499,0.2534407241690897,0.8470696419554602
25.302020202020206,51,-171.2124849939976,1.1007435596581792,0.2552756379450409,0.8454679217131382
25.302020202020206,51,-171.06842737094837,1.1009696204266406,0.25714358678313987,0.8438260336435007
25.302020202020206,51,-170.92436974789916,1.1011880079451497,0.25904468651300244,0.8421433214321472
25.302020202020206,51,-170.78031212484993,1.1013981730866418,0.2609790533982253,0.8404191196884165
25.302020202020206,51,-170.63625450180072,1.1015995581064146,0.2629468040611719,0.8386527540452428
25.302020202020206,51,-170.4921968787515,1.1017915966684813,0.2649480554061841,0.8368435412622972
25.302020202020206,51,-170.34813925570228,1.1019737138739,0.2669829245412068,0.8349907893326933
25.302020202020206,51,-170.20408163265307,1.10214532629084,0.26905152869781146,0.8330937975930286
25.302020202020206,51,-170.06002400960384,1.1023058419867797,0.27115398514960387,0.8311518568371759
25.302020202020206,51,-169.91596638655463,1.1024546605626167,0.2732904111290081,0.8291642494336086
25.302020202020206,51,-169.7719087635054,1.1025911731889468,0.2754609237424058,0.827130249446541
25.302020202020206,51,-169.6278511404562,1.1027147626445004,0.2776656398836231,0.8250491227608774
25.302020202020206,51,-169.48379351740695,1.1028248033567658,0.27990467614575903,0.8229201272110067
25.302020202020206,51,-169.33973589435774,1.1029206614449758,0.2821781487313208,0.820742512713655
25.302020202020206,51,-169.1956782713085,1.103001694765442,0.28448617336068643,0.8185155214047555
